title|author|issue|DE-640|signature
Musik|0|1. Aufl.|[]|LR 56940 T889 -1/2
Musik|0|1. Aufl.|[]|LR 56940 T889 -3/4
Musik|0|1. Aufl.|[]|LR 56940 T889 -5/6
Zickzack-Lernen|Schaefer, Gerhard|0|[]|Psy G 220: 121
Ein Sprachmodell für den Fremdsprachenunterricht|Lobin, Günter|0|[]|ES 750 L797
Entwicklung und Förderung des Selbstkonzepts|Müller, Oswald|1. Aufl.|[]|Paed K 520: 68
Die Schule fördert und fordert Leistungsbereitschaft und Leistungsfähigkeit in pädagogischer Verantwortung|Lemnitzer, Konrad|0|[]|Paed K 520: 67
Schulpädagogik - eine erziehungswissenschaftliche Disziplin|Kurth, Ulrike|0|[]|Paed H 10: 76 a
dtv-Atlas Schulmathematik|Reinhardt, Fritz|Orig.ausg., 1. Aufl.|[]|Math N 6: 17
Lebendige Mathematik|Langer, Karl-Heinz|1. Aufl.|[]|Math N 820: 126 ,2 a
Nationalsozialismus und Schoah als landeskundliche Themen im DaF-Unterricht|Ghobeyshi, Silke|0|[]|GB 3058 G427
Entspannung und Konzentration|Gruber, Christina|1. Aufl.|[]|Psy L 550: 18
Rückengymnastik mit dem Overball|Hambrecht, Katja|0|[]|Spo A 820: 167
Kurze Einführung in die Erlebnispädagogik|Hellpap, David|0|[]|Paed E 950: 65 ,11
Therapeutisches Trampolinspringen|Müller, Albert|0|[]|Spo C 420: 24
KESS ist kess!|Wächtler, Christa|0|[]|Psy G 590: 60
Schulqualität durch Schulberatung|Jennessen, Sven|0|[]|Paed L 50: 185
Zeitschriften im Unterricht|0|1. Aufl.|[]|Paed M 680: 16
Maria Montessori - die Montessori-Pädagogik|Thomas, Judith Gertrud|0|[]|Paed B 150: 119 a
100 tolle Sport- und Bewegungsspiele|Büngers, Beate|1. Aufl.|[]|Spo B 250: 42,1/2
Die Philosophie in ihren Disziplinen|Mojsisch, Burkhard|0|[]|Phil A 7: 64
Tipps für Kinderfussball|Bischops, Klaus|4., überarb. Aufl.|[]|Spo C 160: 69 a
Kunstunterricht im ... Schuljahr|Krafft, Karin|1. Aufl|[]|LH 61220 K89 -3/4
Grundfragen der Ernährung|Schlieper, Cornelia A.|16., aktualisierte und erw. Aufl|[]|ZE 40000 S344 (16)
Lerncoaching - gewusst wie!|Stähli, Lilian|0|[]|Psy B 200: 74
Spielend durch die Grundrechenarten|Bartl, Almuth|1. Aufl.|[]|Math N 400: 79 ,1/2
Wie schmeckt das Leben?|0|0|[]|BU 2570 W642 -2
Berufsbildung in der Wissensgesellschaft|Zöller, Arnulf|0|[]|Paed O 100: 102 ,27
Zeitsprünge - Berlin|Gottlieb, Franziska|0|[]|AP 69200 Z48
Hoffnungen, Dilemmata und Probleme einer nationalen Schulreform in europäischer Dimension|Thiem, Wolfgang|0|[]|Paed E 100: 151
Les grandes dates de la littérature française|Couprie, Alain|0|[]|IE 2265 C857
Auf dem Weg zur geleiteten Schule|Donzallaz, Désirée|1. Aufl.|[]|Paed E 230: 32 ,1
Pädagogische Musiktherapie versus aggressives Verhalten im Schulalter|Schulze, Gisela|0|[]|Psy L 220: 73
Teaching languages to young learners|Cameron, Lynne|3. print.|[]|ES 786 C182
Friedrich Schiller, Der Verbrecher aus verlorener Ehre|Madsen, Hendrik|Dr. 1|[]|GK 9048 V479 M1 L
Bilingualität und Schule?|0|1. Aufl.|[]|ES 862 W417 -2
Land zwischen Ebbe und Flut|Hummel, Annette|0|[]|Bio B 400: 68
Verflixt und zugenäht|0|2. Ausg. (mit kleinen Korrekturen)|[]|ZS 5700 V492 (2)
Verflixt und zugenäht|0|2. Ausg. (unveränd.).|[]|ZS 5700 V492 L (2)
Mathematikunterricht und Neue Medien|Hischer, Horst|0|[]|Math N 600: 6 a
Schulprogrammarbeit in Nordrhein-Westfalen|Burkard, Christoph|1. Aufl.|[]|Paed L 130: 42
Musiklehre compact|Schaper, Heinz-Christian|8., erw. Aufl.|[]|LR 55000 S299 (8)
Making sense of fractions, ratios, and proportions|Litwiller, Bonnie|0|[]|Math N 20: 37 ,2002/1
Classroom activities for making sense of fractions, ratios, proportions|Bright, George|0|[]|Math N 20: 37 ,2002/2
L' islam expliqué aux enfants|Ben Jelloun, Tahar|0|[]|IH 16280 I82
100 tolle Sport- und Bewegungsspiele|Büngers, Beate|1. Aufl.|[]|Spo B 250: 42,3/4
The foreign language educator in society|Reagan, Timothy G.|0|[]|ES 767 R287
"Unterrichtsvorschlag Andreas Steinhöfel ""Beschützer der Diebe"""|Bartels, Jutta|1. Aufl.|[]|GB 2976 B283
Notebooks im Unterricht|Kysela-Schiemer, Gerda|0|[]|Paed M 690: 161
Zur Bedeutung chemischer Strukturen für Lernprozesse im Chemieunterricht|Wirbs, Hilde|0|[]|Che G 120: 38
Abi-Countdown Landeskunde Frankreich|Tost, Michèle|0|[]|ID 1595 T716
Literatur|Langermann, Detlef|0|[]|GB 2974 L276
Projekte im Gymnasium|0|1. Aufl.|[]|Paed H 630: 66
Fremdsprachenunterricht beginnt in der Grundschule|Gompf, Gundi|0|[]|ES 786 G634 F8
Politik verstehen|0|1. Aufl.|[]|NB 8500 I43
Ich bin froh, dass es mich gibt|Peschel, Andrea|2., bearb. Aufl.|[]|Paed K 750: 61 ,1
Ich bin froh, dass es mich gibt|Peschel, Andrea|2., bearb. Aufl.|[]|Paed K 750: 61 ,2
Klassenklima - Klassengemeinschaft|Reisch, Renate|1. Aufl.|[]|Paed L 660: 15
"""... dass man sie nicht gleich umbringen soll, sondern erst mal gucken ..."""|Horstmann, Susanne|0|[]|Psy E 120: 12 ,1
Wozu Schule?|Koch, Lutz|0|[]|Paed L 50: 186
Wo Fuchs und Hase sich gute Nacht sagen|Michl, Reinhard|0|[]|ED 5530 M624
Schule erleben - Unterricht unter dem Anspruch von Erziehung|Protz, Siegfried|1. Aufl.|[]|Paed H 30: 28
Kinder-Koch-Alphabet|Cramm, Dagmar von|1. Aufl.|[]|ZE 43300 C889 K5
Europa in 80 Tönen|Heinlein, Kerstin|1. Aufl.|[]|LR 56985 H693 E8
Bewegung, Abenteuer, Natur, Sprache|Molan-Grinner, Siegfried|1. Aufl|[]|Paed B 190: 72
Musikinstrumente|0|1. Aufl., 4. [Dr.].|[]|LR 56980 J34
Language learning in intercultural perspective|Byram, Michael|3. printing|[]|ES 861 B995
Familie als Politikum|Claußen, Bernhard|0|[]|MS 1900 C616
Verarbeitung von Schulstreß bei Jugendlichen|Brunner, Stefan|1. Aufl.|[]|Spo B 180: 58
Fernsehnachrichtenverständnis und -bewertung von Jugendlichen|Haldenwang, Vera|0|[]|Komm E 500: 87
United Kids|Große-Oetringhaus, Hans-Martin|4. vollst. neu überarb. Aufl.|[]|ED 5430 G878 (4)
Auf dem Weg zur geleiteten Schule|Donzallaz, Désirée|1. Aufl.|[]|Paed E 230: 32 ,2
Organische Chemie im Spannungsfeld zwischen Struktur-Eigenschafts-Beziehungen und Alltagschemie|Heimann, Rebekka|0|[]|Che G 120: 39
Blinde und sehbehinderte Schüler im Sportunterricht|Schoop, Martina|0|[]|Spo B 500: 67
English around the globe|Turecek, Egon|1. Aufl.|[]|HD 310 T934
Beratung in Aktion|Benien, Karl|1. Aufl|[]|Psy L 700: 90
Erfragt und gestaltet|Grabmayer, Johannes|0|[]|NB 8800 G728
Mützen und Kappen für jede Jahreszeit|Henning, Sigrid|1. Aufl.|[]|MB 17/49
Entdeckungsreisen|0|1. Aufl|[]|GB 2976 K51
Trampolinturnen|Richter, Hedi|0|[]|Spo C 420: 25
Weniger (additives) ist mehr (systematisches) kumulatives Lernen|Ballmann, Ralf|0|[]|Bio F 540: 29
Tagungsdokumentation|Hollenbach, Nicole|0|[]|Paed K 10: 83
Mund auf, Augen auf!|Grimm, Hans-Ulrich|0|[]|ZE 43300 G864
Märchen als Hilfe zur Bewältigung innerer Konflikte von Schülerinnen und Schülern mit Verhaltensstörungen|Oels, Ulrike|0|[]|Psy K 320: 129
Rätsel, Reime, Ringelnattern für Rätselratten und ABC-Schützen|Holzbach, Renate|0|[]|GB 2990 H762
Hochbegabte Kinder in Kindertagesstätte und Grundschule|Kossmann, Yvonne|1. Aufl.|[]|Psy G 310: 117
Eine ... Hand voll Zirkel|0|0|[]|ZS 5700 E35 -2
Unterbrich mich nicht, Gott|Pearson, Mary E.|0|[]|HU 9800 P362
PISA 2000|Wallner-Paschon, Christina|0|[]|Paed E 100: 144 ,4
Wenn nicht ich, ...?|Mueller, Andreas|1. Aufl|[]|Psy G 200: 18
Vom Zauber edler Stoffe|Venn, Axel|0|[]|ZH 8660 V462
Lieder für den Anfangsunterricht|Busch, Imke|1. Aufl|[]|LR 56982 B977
Dressed for success|Jakobowsky, Birgit|0|[]|Psy D 40: 74
Leben und Alltag im ... Alten Rom|Gieth, Hans-Jürgen van der|2. Aufl.|[]|NB 8700 G455 (2)
Stark in ... Mathematik|0|0|[]|Math O 100: 20 A,1
"""Alles unter einen Hut"""|Kästle, Ulrike|0|[]|MS 3050 K11
Spätes Mittelalter|Sollbach, Gerhard E.|0|[]|NB 8500 U61 -6
Krieg um Öl oder Frieden durch die Sonne|Alt, Franz|3. Aufl.|[]|AR 26300 A465 (3)
Death and the king's horseman|Soyinka, Wole|0|[]|HP 9380 D285
Die Auer Unterrichtsmaterialien für Mathematik|0|0|[]|Math O 700: 109 ,2/1
Englisch mit Ritter Rost|0|0|[]|HG 831 H641
Messen - Steuern - Regeln|Kaspers, Walter|6., neu bearb. Aufl.|[]|ZQ 3000 K19 (6)
Schreiberfolg ermöglichen|Heinz, Jochen|1. Aufl.|[]|GB 3033 H472
Abenteuer Zukunft|Newth, Eirik|neu überarb. Ausg.|[]|ED 5430 N559 (N)
Interpretation zu Band 1 des Jugendbuchs von Joanne K. Rowling|Comfere, Karin|1. Aufl.|[]|HN 7625 C732
Schulinterne Evaluation - Gelingensbedingungen und Wirkungen|Müller, Sabine|0|[]|Paed L 190: 37
Deutsch plus|Dücke, Simone|1. Aufl.|[]|GB 2996 II P737 L -7
Kultur leben lernen|Baer, Ulrich|0|[]|Paed U 940: 118
Internationale Verständigung am Beispiel der deutsch-französischen und europäischen Jugendbegegnung|Borchert, Maria|0|[]|MS 2350 B726
Fachwissen Textileinzelhandel|Kilgus, Roland|3., [komplett überarb.] Aufl., 2. Druck|[]|ZE 70000 K48 (3)
Academic writing|Giltrow, Janet Lesley|3. ed.|[]|AK 39580 G489 (3)
Der dritte Lernort|Goetze, Walter|1. Aufl.|[]|Paed A 30: 98
Die perfekte Bewerbungsmappe auf Englisch|Schürmann, Klaus|Aktualisierte Ausg., [Nachdr.]|[]|AL 43950 S385
Knigge, Kleider und Karriere|Nagiller, Brigitte|0|[]|MR 7300 N148
The Jane Addams reader|Elshtain, Jean Bethke|0|[]|MS 6470 E49
Das neue garantiert Zeichnen lernen|Edwards, Betty|[3. Aufl. März 2002]|[]|LH 71040 E26 (3)
Passwort Deutsch|0|1. Aufl., [Nachdr.].|[]|GB 3044 P123 -2
Passformfehler|0|1. Aufl.|[]|ZS 6600 P287
Keine Angst vor ISO 9000:2000|Schönbach, Gerhard|4. Aufl.|[]|QP 321 S365 (4)
Kleine Nährwert-Tabelle der Deutschen Gesellschaft für Ernährung e.V.|Fröleke, Hartmut|42., vollst. überarb. Aufl.|[]|ZE 55500 F926 (42)
Essen ohne Risiko|Flemmer, Andrea|0|[]|ZE 50000 F599
Konzepte und Modelle zur Armutsprävention|0|1. Aufl.|[]|ZE 70000 A739 L
Rondo|0|3. Aufl.|[]|LR 56942 R771 L -7/8(3)
Elementare Gehörbildung|Bendig, Volker|2., überarb. und erw. Aufl|[]|LR 56967 B458 (2)
Familienkonferenz|Gordon, Thomas|36. Aufl.|[]|Paed G 200: 13
Education in the twenty-first century|Lazear, Edward P.|1. printing|[]|Paed A 40: 46
Essential grammar in use|Murphy, Raymond|New. ed., 1. publ., [dt. Ausg.]|[]|HD 220 M978 (N)
Unsung Weill|Weill, Kurt|[Songbook]|[]|LU 95380 U59
Das Mathebuch|0|1. Aufl., [Nachdr.] - 2002.|[]|0
Nähen mit der Overlock|Seeberg-Wilhelm, Gabriele|1. Aufl.|[]|ZS 6700 S451
Das Hirschgraben-Lesebuch|0|1. Aufl., [Nachdr.]|[]|GB 3000 II H669 -9(N)
Augenblick|Wiesmüller, Dieter|0|[]|ED 5540 W651 A9
Upgrade your English essay|Myers, Tony|0|[]|HD 206 M996
Brennstoffzellenfahrzeuge|Gerl, Bernhard|0|[]|ZN 8750 G371
 Kinderspielplätze|Radtke, Uwe|0|[]|Paed B 950: 94
Lernen an Stationen in der Grundschule|Baumbusch, Ellen|0|[]|GB 2986 B347
Pusteblume - Das Sachbuch|0|[Nachdr.] - 2002.|[]|Paed M 150: 127 L,3 b
Pusteblume - Das Sachbuch|0|[Nachdr.] - 2002.|[]|Paed M 150: 127 L,4
Ikuru|0|1. Aufl., [Nachdr.].|[]|MB 19/29
Arbeitsheft Projektprüfung|Nerad, Franz|Hauptschule Baden-Württemberg|[]|Paed H 630: 63
Erlebnis Biologie|0|0|[]|Bio G 100: 80,3
Wir orientieren uns in der Welt|0|1. Aufl., 1. Dr.|[]|RB 10053 II O69 Z
Ikuru|0|1. Aufl.|[]|HD 220 I I26 L -2
Vertretungsstunden Deutsch für die Sekundarstufe I|Lühe-Tower, Jutta von der|2. Aufl.|[]|GB 2948 L948 (2)
Lollipop Sprach-Sach-Buch|0|1. Aufl., 1. [Dr.] - 2002.|[]|GB 2980 I L837 A -4/1
Erlebnis Biologie|0|0|[]|Bio G 100: 80 M,2
Haus Europa|Stachwitz, Reinhard|1. Aufl., 1. Dr.|[]|MB 2568 S775
Bei den Indianern|Weinhold, Angela|0|[]|ED 5430 W423 B4
Alfred Andersch, Sansibar oder der letzte Grund|Müller, Fred|2., überarb. Aufl., unveränd. Nachdr.|[]|GN 2726 M946 (2)
Erlebnis Biologie|0|[Nachdr.].|[]|Bio G 100: 80 ,1 c
Knaps der Knipser & die Käferparty|Boddin, Heidrun|1. Aufl.|[]|ED 5540 B666
Etudes françaises - Ensemble|Carl, Susanne|1. Aufl., [Nachdr.].|[]|ID 1572 F959 Z1 -3
Kieler Leseaufbau|Dummer-Smoch, Lisa|Ausg. Druckschrift (Schulbuch Nord).|[]|Psy T 330: 7 K
Kieler Leseaufbau|Dummer-Smoch, Lisa|3. Aufl.|[]|Psy T 330: 7 V
Das kleine weiße Buch|Wowra, Frank|0|[]|ED 5540 W938
Musikland|0|0|[]|LR 56944 S328 -1
Bildung|Hentig, Hartmut von|[Nachdr.]|[]|Paed B 10: 92
Soziales Lernen|Pölert-Klassen, Annette|1. Aufl., 1. Dr.|[]|Paed B 300: 116 A,3
Minibook maker|Myles, Jane|0|[]|HD 208 M997 -1
Soziales Lernen|Pölert-Klassen, Annette|1. Aufl., [Nachdr.]|[]|Paed B 300: 116 A,2
Volkswirtschaftslehre|Albers, Hans-Jürgen|5. Aufl.|[]|QB 333 II V921 (5)
Die Eroberung Amerikas|Todorov, Cvetan|[Nachdr.]|[]|NN 1698 T639
Ein Hund für Madlenka|Sís, Peter|0|[]|ED 5540 S999 H9
Im Sitzen kann ich besser gucken|Hensgen, Andrea|0|[]|GE 6919 H526
Theorie und Praxis des Wirtschaftslehre-Unterrichts|Speth, Hermann|7. Aufl.|[]|QB 333 S752 (7)
Ethik|0|1. Aufl., [Nachdr.].|[]|Phil T 700: 36 L,9/10
Lollipop Sprach-Sach-Buch|0|1. Aufl., 1. [Dr.]|[]|GB 2980 I L837 A -4/2
Gentechnik|Gast, Wolfgang|1. Aufl.|[]|Bio A 750: 161,1
How strange!|Camilleri, Antoinette|0|[]|ES 885 C183
Begegnung - Beziehung - Bindung - Begeisterung - Beteiligung|Leupolz, Werner|0|[]|MB 03/1
Sie nahmen mir die Mutter und gaben mir ein Gewehr|Keitetsi, China|2. Aufl.|[]|MI 58094 K27 (2)
Grabenkrieg|Tardi, Jacques|0|[]|ED 4120 T181
Übungsbehandlung bei psychomotorischen Entwicklungsstörungen|Linn, Monika|3., überarb. Aufl.|[]|Paed T 350: 29 a
Soziales Training im Ausbildungsalltag|Barth, Marion|1. Aufl.|[]|MS 2150 B284
Verstehen und Verständigung|Schmalbrock, Cornelia|0|[]|Paed T 750: 97
Ohrensausen|Till, Jochen|0|[]|GE 6918 T574 O3
Esperanza|Wegelius, Jakob|0|[]|GX 7550 W411
Scaramouche|Milhaud, Darius|0|[]|LU 93440 M644
Spielräume für Bildung|Wanzenried, Peter|1. Aufl.|[]|Paed P 80: 135
Politische Bildung am Ende?|Glaß, Christian|0|[]|MB 2560 G549
Mitbestimmung in Jugendfreizeiteinrichtungen|Ludwig, Petra|0|[]|MF 2800 L948
Rosarios Geschichte|Axelsson, Majgull|1. Aufl., dt. Erstveröff.|[]|GX 7550 A969
Neue Medien in der Schule|Busse, Sascha|0|[]|Paed K 240: 41
Goethe zur Einführung|Matussek, Peter|2., verb. Aufl.|[]|GK 4021 M445 (2)
Self-study for teacher educators|Samaras, Anastasia P.|0|[]|Paed B 500: 8
English G 2000 - Youth Wave USA|0|1. Aufl.|[]|0
Big story books|Klippel, Friederike|1. Aufl.|[]|HG 831 K65
Der gesamte Mathematikunterricht im 1. Schuljahr|Regelein, Silvia|Neuausg., 1. Aufl.|[]|Math N 820: 133 ,1 b
Die Leute von Birka|Nordqvist, Sven|0|[]|ED 5430 N832
Die unglaublichen Abenteuer von Kavalier & Clay|Chabon, Michael|1. Aufl.|[]|HU 9800 C428 U5
Salamander im Netz|Honey, Elizabeth|0|[]|HQ 2999 H772 S1
Abenteuer Vorlesen|Özdemir, Cem|0|[]|AN 39700 O29
Friedrich Schiller, Die Räuber|Ludwig, Martin H.|4., verb. Aufl|[]|GK 9038 R135 L9 (4)
The call of the wild|London, Jack|1. ed.|[]|HD 205 L847
Ikuru|0|0|[]|HD 220 I I26 L1 -2/1
Ikuru|0|0|[]|HD 220 I I26 L1 -2/3
Leonardo|0|0|[]|0
Mathematikus|0|1. Aufl.|[]|Math O 200: 66 ,4
Lollipop Mathematik|0|1. Aufl.|[]|0
Arbeitsheft Warenkunde Bekleidung|Eberle, Hannelore|1. Aufl., 1. Dr.|[]|ZS 6600 E16 A6
Kommunale Jugendbildung|Coelen, Thomas|0|[]|Paed U 540: 33
Die Alpen|Krauter, Karl-Günther|0|[]|RK 15915 K91
Lernen an Stationen in der Grundschule|Gregor, Svenja|0|[]|RB 10868 G819
Themen neu|0|3. Aufl.|[]|GB 3044 T374 L -1/1(3)
LAB 47|Rose, Malcolm|1. Aufl.|[]|HN 9990 R797
Die fabelhaften Barker-Girls|Wilson, Jacqueline|0|[]|HN 9990 W749
Leonardo|0|0|[]|Math O 200: 68 L,3
install.exe - Jodi|Baumgärtel, Tilman|0|[]|LH 65829 B348 I5
Wald|Fiegl, Horst|1. Aufl., [Nachdr.]|[]|0
Lollipop Mathematik|0|1. Aufl.|[]|Math O 200: 64 A,4 a
Erwachsenenbildung & Wissenschaftspopularisierung|Wiesinger-Stock, Sandra|0|[]|Paed P 50: 76
Das neue Ehrenamt|Peglow, Meike|0|[]|Paed U 140: 38
Spielend durch die Grundrechenarten|Bartl, Almuth|1. Aufl.|[]|Math N 400: 79 ,3/4 b
Treffpunkte|0|0|[]|GB 3000 II T786 L -5/6(N)
Leonardo|0|0|[]|0
Lernen an Stationen in der Grundschule|Bauer, Roland|1. Aufl.|[]|Math N 450: 143 c
Gerhart Hauptmann, Bahnwärter Thiel|Schläbitz, Norbert|1. Dr.|[]|GM 3585 B151
Das Aufmerksamkeitsdefizit-Syndrom (ADS)|Holowenko, Henryk|5. [Aufl.]|[]|Psy K 320: 90
Kinder- und Hausmärchen|Grimm, Jacob|vollständ. Ausg. in einem Band|[]|GB 2705 K51 V9
Der Nationalsozialismus|Jaeger, Wolfgang|1. Aufl., 1. Dr.|[]|NB 9000 D427 L
Identität und Erziehung|Bubolz, Georg|1. Aufl., 1. Dr.|[]|Psy D 30: 74
Der gesamte Mathematikunterricht im 2. Schuljahr - neu|Regelein, Silvia|Neuausg., 1. Aufl.|[]|Math N 820: 133,2
Die Welt in Karten|Freißler, Werner|1. Aufl.|[]|RB 10865 F866 -3
Interkulturelles Spielen und Lernen|Irmer, Marion|0|[]|Paed W 250: 200
Die Ganztags- und Tagesheimschule in Bayern zwischen 1965 - 1983, dargestellt anhand dreier Beispiele|Lindermeier, Helmut|0|[]|Diss 2659
Eine kindgerechte Schule für alle|Feyerer, Ewald|0|[]|Paed L 50: 194
Handbuch des Musikunterrichts|0|2., verb. u. erw. Aufl.|[]|LR 56940 H481 -1(2)
Das Hirschgraben-Sprachbuch|0|1. Aufl.|[]|MB 19/54
Das Hirschgraben-Sprachbuch|0|1. Aufl.|[]|MB 19/53
Das Hirschgraben-Sprachbuch|0|1. Aufl.|[]|MB 19/52
Seydlitz - Erdkunde|0|0|[]|RB 10063 II E66 -9
Leonardo|0|0|[]|Math O 200: 68 L,4 a
Teaching and learning in the language classroom|Hedge, Tricia|3. impr.|[]|HD 150 H453
EVAluation & PROgress|Eunen, Kees van|0|[]|Paed E 100: 172
Gesundheitserziehung im Kindesalter|Graf, Dieter|8., überarb. Aufl.|[]|MA 17/691
Kognitive und motivationale Dimensionen der Multimedianutzung|Gimmler, Roland|1. Aufl.|[]|Paed M 690: 135
Menschen, Zeiten, Räume - Atlas für Erdkunde, Geschichte und Gemeinschaftskunde|0|Ausgabe für Baden-Württemberg, [Realschule]|[]|0
Leichtes Musizieren mit Orff-Instrumenten|Titze, Günter|2. Aufl.|[]|LR 56980 T623 (2)
Soziales Lernen|Hasheider, Wulf|1. Aufl., [Nachdr.].|[]|Paed B 300: 116 L,1/2
Damals, heute, morgen|0|1. Aufl., 2. Dr.|[]|0
Papiertiger|0|0|[]|GB 2980 I P215 L -4
Selbstkonzepte von Grundschulkindern|Prücher, Frank|0|[]|Psy G 110: 8
Das Hirschgraben-Lesebuch|0|1.Aufl.|[]|GB 3000 II H669 L -9(N)
Und jetzt?|Schwartz, Linda|0|[]|Phil T 700: 42 ,1
Und jetzt?|Schwartz, Linda|0|[]|Phil T 700: 42 ,2
Cool bleiben statt zuschlagen!|Benner, Tilo|1. Aufl.|[]|Psy G 430: 172 ,1
Handreichung zum Rechtschreibunterricht in der Grundschule|0|1. Aufl.|[]|GB 2966 S775
Familiäre Beziehungsmuster von Kindern und Jugendlichen mit einer internalisierenden und externalisierenden Störung|Steininger, Christine|1. Aufl.|[]|Psy E 300: 130
Elemente der Mathematik|0|0|[]|Math O 300: 112 G,5 c
Lollipop English|0|1. Aufl.|[]|0
Teacher education in the Euro-Mediterranean region|Sultana, Ronald G.|0|[]|Paed S 100: 66
Expedition Geschichte|0|0|[]|MB 20/17
Die Gestaltung kooperativer telematischer Lernarrangements|Gaiser, Birgit|0|[]|Paed R 770: 33
Das Zahlenbuch|0|1. Aufl.|[]|Math O 200: 69 L,4
Perspektivrahmen Sachunterricht|0|0|[]|Paed M 120: 14
Qualitätssicherung - eine neue Herausforderung für europäische Bildungssysteme und brauchen Europas Schulen einen Erziehungskonsens?|Kurth, Ulrike|0|[]|Paed E 100: 170
Krisenpädagogik|Amini, Bijan|0|[]|Paed A 450: 51 ,1
Sachunterricht im 2. Schuljahr|Knoll, Carla|1. Aufl|[]|Paed M 150: 116 ,2
Gruppentechniken|Vopel, Klaus W.|1. Aufl.|[]|Psy E 210: 42 ,1
Schulschwierigkeiten in Lesen, Rechtschreibung und Rechnen - vorbeugen, verstehen, helfen|Naegele, Ingrid M.|[Nachdr.]|[]|Psy G 610: 188 c
Globalisierung|Löscher, Christel|1. Aufl., 1. Dr.|[]|MB 2552 L826
Physik|0|1. Aufl.|[]|Phy D 100: 94 L,8 b
Offener Unterricht im Fach Textilarbeit, Werken|Troll, Christa|2. Aufl.|[]|ZS 5700 T846 O3 (2)
Mathematikus|0|1. Aufl., [Nachdr.]|[]|Math O 200: 66 L,2
Sprachen lernen - interkulturelles Lernen in Schülerbegegnungen|0|0|[]|ES 860 I29
"""Das mach ich wieder gut!"""|Durach, Bärbel|2. Aufl.|[]|Psy G 430: 166
Erziehungsprobleme in der Adoleszenz|Weinstabl, Regina|0|[]|Psy C 240: 94 c
Didaktische Prinzipien|Aregger, Kurt|Überarb. Neuaufl|[]|Paed H 20: 102
Peer response in second language writing classrooms|Liu, Jun|0|[]|HD 206 L783
Pusteblume - Das Sachbuch|0|0|[]|Paed M 150: 127 A,2 a
Pusteblume - Das Sachbuch|0|0|[]|Paed M 150: 127 A,3
Pusteblume - Das Sachbuch|0|0|[]|Paed M 150: 127 A,4 b
Maßstab|0|0|[]|Math O 300: 109 L,9/10 b
Gesundheitsförderung im Rahmen der haushaltsbezogenen Bildung|Röhr, Anneli|Als Ms. gedr.|[]|Bio F 800: 328
Nationalsozialismus im Geschichtsunterricht|Hollstein, Oliver|0|[]|NB 9000 H745
English-G-2000-Wörterbuch|0|Völlige Neuentwicklung|[]|HE 307 D637 (N)
Was ist soziale Gerechtigkeit?|0|0|[]|MG 15920 W312
Learning English - Red line new|0|1. Aufl., [Nachdr.]|[]|MB 16/246
Üben im Leseunterricht der Grundschule|Wedel-Wolff, Annegret von|1. Aufl., [Nachdr.]|[]|GB 2966 W391
Die Insel|Greder, Armin|0|[]|ED 5540 G792
Assessing listening|Buck, Gary|1. publ., repr.|[]|HD 204 B922
Anna, genannt Humpelhexe|Fühmann, Franz|1. Aufl.|[]|GN 4766 A613
Prinz William, Maximilian Minsky und ich|Rahlens, Holly-Jane|Orig.-Ausg.|[]|HU 9800 R147
Der Fluch des David Ballinger|Sachar, Louis|1. Dr.|[]|HU 9800 S121 F6
Toro! Toro!|Morpurgo, Michael|0|[]|HN 9990 M871 T6
Visueller Eindruck - geistige Behinderung - gesellschaftliche Bedeutung|Bonfranchi, Riccardo|1. Aufl.|[]|Paed T 130: 79
Gruppentechniken|Vopel, Klaus W.|1. Aufl.|[]|Psy E 210: 42 ,2
Der Beruf des Schullehrers in Bayerisch-Schwaben im 19. Jahrhundert|Rühl-Heuck, Anette|0|[]|Diss 2667
Rudi Seitz|Seitz, Marielle|0|[]|LH 61200 S462
Neues Lernen mit neuen Medien|Amelung, Udo|2., durchges. Aufl.|[]|Paed S 20: 1 ,1999
Fremdsprachendidaktik in Theorie und Praxis|Vanhaegendoren, Koen|0|[]|GB 3024 V254
Das Lesebuch|0|1. Aufl.|[]|GB 3000 I Z19 L -3(N)
Mathematikus|0|1. Aufl., 2. Dr.|[]|0
Familienkonflikt in der Kinder- und Jugendliteratur|Lin, Mei-Chi|0|[]|EC 8360 L735
Mit Phantasie und Fehlerpflaster|Dummer-Smoch, Lisa|4., überarb. Aufl.|[]|Psy G 610: 102 c
Timesaver grammar activities|Rollason, Jane|0|[]|HD 220 R749
Was kann ich schon?|Hartmann, Stephan|1. Aufl.|[]|HB Mathematik
Wortschatztraining von A - Z|Oppolzer, Ursula|1. Aufl.|[]|DP 2000 O62
Die Politik der Macht|Roy, Arundhati|Dt. Erstausg., 2. Aufl.|[]|MH 14070 R888 (2)
Hallo, da bin ich!|0|1. Aufl.|[]|GB 3044 H192 L -2
Zargon Zoo|Shipton, Paul|1. publ., [repr.]|[]|Fre O 580: 281
The unhappy ghost|Moore, Cynthia J.|1. publ., [repr.]|[]|HD 176 M821
Richtig Schreiben lernen von Anfang an|Sommer-Stumpenhorst, Norbert|2. Aufl.|[]|GB 2966 S697 R5 (2)
Unterrichtspraxis Aufsatz|Thalheim, Peter|1. Aufl., unveränd. Nachdr.|[]|GB 2964 T365 +3
Thematische Längsschnitte für den Geschichtsunterricht in der gymnasialen Oberstufe|Erdmann, Elisabeth|0|[]|NB 8240 E66
Tim's magic paintbrush|Melliss, Kate|1. publ., [repr.]|[]|HD 176 M526
